Date,Open,High,Low,Close,Adj Close,Volume
2022-01-25,172.080002,172.479996,169.740005,171.339996,162.218384,6536900
2022-01-26,169.360001,171.809998,166.449997,169.529999,160.504776,6841800
2022-01-27,170.779999,173.279999,168.779999,169.369995,160.353302,6543500
2022-01-28,168.509995,172.729996,167.210007,172.669998,163.477600,5796000
2022-01-31,170.770004,174.110001,170.589996,173.520004,164.282379,5908000
2022-02-01,173.149994,173.429993,169.559998,172.339996,163.165176,5952700
2022-02-02,172.759995,175.639999,172.570007,175.470001,166.128555,5767000
2022-02-03,175.270004,176.660004,173.830002,175.369995,166.033859,4632700
2022-02-04,173.100006,174.889999,171.190002,172.490005,163.307190,4592400
2022-02-07,172.740005,172.990005,171.210007,171.809998,162.663422,4813300
2022-02-08,172.630005,172.639999,170.309998,172.020004,162.862228,3957700
2022-02-09,172.500000,172.779999,171.009995,171.940002,162.786499,6780200
2022-02-10,168.660004,171.449997,167.300003,168.369995,159.406525,7899800
2022-02-11,168.059998,170.309998,167.690002,168.580002,159.605362,7299600
2022-02-14,169.419998,169.679993,165.100006,166.699997,157.825455,6822500
2022-02-15,167.220001,168.250000,165.259995,165.960007,157.124847,4943800
2022-02-16,165.630005,167.199997,164.539993,166.300003,157.446732,4161700
2022-02-17,166.009995,167.949997,165.000000,166.750000,157.872787,5156800
2022-02-18,167.110001,168.240005,166.220001,167.710007,158.781677,5181600
2022-02-22,168.570007,168.940002,166.229996,168.350006,159.387589,7733900
2022-02-23,169.119995,169.119995,166.520004,166.690002,157.815994,5812800
2022-02-24,165.710007,166.339996,160.289993,163.789993,155.070343,8888800
2022-02-25,164.419998,168.460007,164.259995,168.380005,159.416000,6535600
2022-02-28,164.039993,165.210007,161.410004,163.740005,155.023026,7677000
2022-03-01,163.070007,164.399994,161.300003,162.270004,153.631287,5107900
2022-03-02,162.979996,165.820007,162.490005,164.520004,155.761490,5452100
2022-03-03,163.970001,165.190002,162.800003,163.270004,155.594727,5352200
2022-03-04,162.000000,166.500000,160.919998,165.750000,157.958130,6340300
2022-03-07,164.070007,165.149994,162.130005,162.449997,154.813278,6319500
2022-03-08,162.380005,163.970001,157.690002,157.869995,150.448578,6163700
2022-03-09,159.809998,160.059998,156.399994,157.399994,150.000671,5764900
2022-03-10,155.789993,156.250000,153.369995,154.509995,147.246536,6103700
2022-03-11,155.449997,156.889999,153.479996,153.729996,146.503189,4762600
2022-03-14,155.149994,157.800003,154.500000,155.889999,148.561661,6075600
2022-03-15,157.320007,159.500000,156.830002,159.000000,151.525467,6203400
2022-03-16,158.410004,159.990005,157.039993,159.699997,152.192520,6299000
2022-03-17,159.830002,161.630005,159.300003,160.940002,153.374268,3587600
2022-03-18,161.380005,162.929993,160.059998,162.789993,155.137283,12123000
2022-03-21,162.270004,163.809998,161.070007,162.559998,154.918091,5122600
2022-03-22,162.839996,164.770004,162.229996,164.339996,156.614410,5779200
2022-03-23,164.250000,165.279999,162.630005,163.479996,155.794861,4533700
2022-03-24,164.059998,164.729996,163.270004,164.470001,156.738312,3160300
2022-03-25,164.429993,165.899994,164.429993,165.240005,157.472137,4146800
2022-03-28,165.100006,165.770004,163.710007,165.729996,157.939087,4308000
2022-03-29,167.289993,168.580002,166.369995,168.190002,160.283417,4440400
2022-03-30,168.100006,168.240005,166.119995,167.960007,160.064255,3871500
2022-03-31,168.369995,169.300003,167.270004,167.380005,159.511520,6076200
2022-04-01,167.889999,169.929993,167.369995,169.759995,161.779617,3239600
2022-04-04,169.110001,169.389999,167.449997,169.320007,161.360336,3759900
2022-04-05,168.320007,171.380005,168.320007,169.500000,161.531845,4480700
2022-04-06,169.919998,172.699997,169.490005,172.389999,164.285995,4294800
2022-04-07,172.029999,173.279999,170.779999,172.550003,164.438477,5041600
2022-04-08,172.990005,173.690002,171.589996,173.130005,164.991211,3883100
2022-04-11,173.610001,174.970001,172.320007,172.600006,164.486130,3825100
2022-04-12,173.779999,174.649994,172.630005,173.300003,165.153198,3924300
2022-04-13,173.580002,173.820007,171.729996,173.000000,164.867325,4394000
2022-04-14,173.479996,174.259995,171.759995,171.899994,163.819031,4834300
2022-04-18,171.220001,172.309998,169.960007,170.419998,162.408585,3086000
2022-04-19,169.839996,173.169998,169.839996,172.899994,164.772018,3642000
2022-04-20,173.720001,175.970001,173.720001,175.470001,167.221222,4197600
2022-04-21,175.759995,177.240005,174.649994,174.839996,166.620850,3701300
2022-04-22,174.990005,175.270004,171.940002,172.149994,164.057281,5864000
2022-04-25,173.210007,173.919998,171.000000,173.740005,165.572525,7369900
2022-04-26,173.970001,175.350006,172.729996,173.300003,165.153198,7386600
2022-04-27,173.419998,176.690002,173.190002,174.850006,166.630341,5180300
2022-04-28,174.529999,177.619995,173.820007,177.500000,169.155762,5235800
2022-04-29,177.410004,177.410004,171.410004,171.710007,163.637970,6505600
2022-05-02,173.000000,173.460007,165.270004,167.759995,159.873642,7692100
2022-05-03,169.139999,169.309998,166.580002,167.990005,160.092834,5564900
2022-05-04,167.610001,174.119995,167.610001,173.860001,165.686905,6231500
2022-05-05,173.100006,173.320007,169.080002,170.389999,162.380005,6534300
2022-05-06,169.240005,170.800003,168.720001,170.410004,162.399078,5824600
2022-05-09,169.660004,172.889999,168.759995,171.699997,163.628433,7269100
2022-05-10,173.119995,174.539993,170.750000,171.490005,163.428299,5936700
2022-05-11,170.820007,172.410004,169.919998,170.660004,162.637329,5376900
2022-05-12,171.250000,171.990005,168.160004,170.399994,162.389526,6473500
2022-05-13,170.699997,174.160004,169.460007,173.720001,165.553497,4714600
2022-05-16,173.710007,176.300003,173.419998,175.470001,167.221222,5317200
2022-05-17,175.309998,175.679993,172.580002,174.460007,166.258698,5012200
2022-05-18,173.690002,173.869995,162.919998,163.649994,155.956863,8875400
2022-05-19,162.500000,162.779999,159.669998,161.199997,153.622040,6423800
2022-05-20,162.240005,163.059998,159.619995,162.210007,154.584564,5768800
2022-05-23,164.210007,166.949997,163.570007,165.600006,157.815186,4657800
2022-05-24,166.020004,168.259995,165.160004,167.820007,159.930832,6327600
2022-05-25,167.850006,169.490005,166.960007,168.970001,161.026779,5781000
2022-05-26,168.960007,171.089996,168.960007,170.110001,162.113190,5193800
2022-05-27,171.259995,171.809998,170.199997,171.770004,163.695129,6713500
2022-05-31,170.979996,170.979996,165.369995,167.750000,159.864120,13610000
2022-06-01,168.179993,168.380005,163.820007,166.490005,158.663345,5613900
2022-06-02,165.619995,166.750000,162.649994,166.679993,159.949234,4677300
2022-06-03,165.860001,166.589996,164.360001,164.850006,158.193146,4222000
2022-06-06,166.460007,167.619995,164.729996,165.539993,158.855286,3447800
2022-06-07,165.679993,166.860001,164.220001,166.559998,159.834091,4168300
2022-06-08,165.740005,166.809998,165.110001,165.729996,159.037628,2646800
2022-06-09,165.190002,166.929993,162.669998,162.779999,156.206741,3522900
2022-06-10,160.970001,163.919998,159.449997,162.520004,155.957230,5203300
2022-06-13,160.529999,162.869995,159.059998,159.740005,153.289490,6300700
2022-06-14,160.000000,160.050003,154.860001,156.119995,149.815659,6159200
2022-06-15,157.919998,159.839996,155.929993,157.789993,151.418228,5940100
2022-06-16,156.630005,158.460007,155.110001,157.029999,150.688919,7207900
2022-06-17,157.029999,158.990005,156.169998,157.059998,150.717712,9881800
2022-06-21,158.169998,160.960007,157.350006,160.710007,154.220322,4449600
2022-06-22,160.330002,162.990005,159.559998,162.029999,155.487015,4706500
2022-06-23,163.779999,165.139999,163.149994,164.100006,157.473434,5810700
2022-06-24,165.639999,166.190002,163.940002,166.130005,159.421478,5951500
2022-06-27,165.869995,167.130005,165.339996,166.350006,159.632568,4595800
2022-06-28,167.149994,168.449997,163.850006,164.009995,157.387024,4372900
2022-06-29,166.059998,167.559998,165.350006,166.729996,159.997208,3653600
2022-06-30,167.130005,167.580002,165.630005,166.660004,159.930069,6295100
2022-07-01,166.740005,169.520004,165.759995,169.389999,162.549805,3918700
2022-07-05,168.630005,169.389999,165.330002,169.009995,162.185150,4971600
2022-07-06,170.000000,171.949997,169.479996,170.699997,163.806900,4209100
2022-07-07,169.520004,171.039993,169.380005,170.360001,163.480652,5150200
2022-07-08,170.570007,172.699997,170.550003,171.880005,164.939270,3482900
2022-07-11,171.410004,172.800003,170.020004,170.470001,163.586197,4921300
2022-07-12,173.000000,173.320007,168.869995,169.500000,162.655350,5201600
2022-07-13,168.539993,171.440002,167.979996,170.100006,163.231171,4533100
2022-07-14,168.289993,171.160004,167.699997,170.979996,164.075607,4218300
2022-07-15,171.339996,172.919998,170.020004,171.119995,164.209961,4659100
2022-07-18,171.149994,171.240005,167.850006,168.259995,161.465454,3479700
2022-07-19,170.250000,170.750000,168.630005,170.059998,163.192734,4201600
2022-07-20,170.050003,170.570007,167.460007,168.259995,161.465454,3460700
2022-07-21,167.990005,169.410004,167.559998,168.509995,161.705322,3088300
2022-07-22,169.139999,170.570007,168.490005,169.610001,162.760925,3757800
2022-07-25,170.309998,170.860001,169.039993,169.850006,162.991241,3357200
2022-07-26,170.570007,171.990005,169.240005,171.830002,164.891281,3732100
2022-07-27,170.490005,171.949997,169.059998,171.589996,164.660980,4479000
2022-07-28,171.869995,175.119995,171.190002,174.839996,167.779755,3134200
2022-07-29,173.660004,175.479996,173.389999,174.960007,167.894913,4215500
2022-08-01,174.550003,177.690002,174.550003,176.949997,169.804504,4034600
2022-08-02,176.940002,177.149994,175.220001,175.490005,168.403488,3781100
2022-08-03,175.080002,177.059998,174.240005,176.830002,169.689377,4401300
2022-08-04,176.419998,176.740005,174.580002,175.869995,168.768127,3822500
2022-08-05,174.389999,174.699997,172.399994,174.550003,167.501450,3295600
2022-08-08,175.789993,175.970001,173.320007,173.850006,166.829712,2846100
2022-08-09,174.789993,175.229996,173.960007,174.500000,167.453476,3228800
2022-08-10,175.809998,176.429993,174.720001,175.940002,168.835312,4041100
2022-08-11,176.360001,177.119995,174.669998,175.039993,167.971649,2743800
2022-08-12,175.929993,177.380005,175.380005,177.330002,170.169174,3756200
2022-08-15,177.770004,179.360001,176.800003,179.279999,172.040421,3043100
2022-08-16,179.779999,180.699997,178.639999,180.320007,173.038452,3395700
2022-08-17,180.100006,181.070007,179.720001,180.220001,172.942490,2666200
2022-08-18,180.820007,180.929993,179.940002,180.399994,173.115219,3010600
2022-08-19,179.759995,181.009995,179.320007,180.169998,172.894501,3704000
2022-08-22,180.139999,180.470001,178.020004,178.449997,171.243942,3385000
2022-08-23,177.820007,178.860001,177.289993,178.369995,171.167175,2575000
2022-08-24,178.369995,179.500000,178.110001,179.259995,172.021240,3340600
2022-08-25,179.029999,179.350006,177.389999,179.270004,172.030853,3401800
2022-08-26,179.960007,179.979996,174.669998,175.039993,167.971649,5246600
2022-08-29,174.550003,175.289993,173.210007,174.490005,167.443893,4184500
2022-08-30,174.339996,174.690002,172.330002,172.990005,166.004440,4026300
2022-08-31,173.809998,174.410004,172.199997,172.270004,165.313522,5597900
2022-09-01,170.919998,172.979996,170.240005,172.850006,166.984818,4846100
2022-09-02,173.720001,174.970001,169.889999,170.660004,164.869125,5801500
2022-09-06,170.979996,172.589996,169.130005,169.509995,163.758118,4900100
2022-09-07,170.619995,173.779999,169.929993,173.250000,167.371216,6074600
2022-09-08,172.779999,173.429993,170.559998,172.669998,166.810913,3888100
2022-09-09,172.649994,174.550003,171.669998,173.220001,167.342270,3662000
2022-09-12,173.220001,174.440002,172.750000,173.899994,167.999161,5953300
2022-09-13,172.500000,172.830002,166.949997,167.410004,161.729385,6926200
2022-09-14,168.119995,169.190002,167.570007,168.679993,162.956299,5156900
2022-09-15,168.529999,168.559998,165.339996,165.880005,160.251312,5461000
2022-09-16,166.360001,167.169998,165.250000,166.970001,161.304337,12012600
2022-09-19,167.059998,168.809998,166.500000,168.729996,163.004593,3720900
2022-09-20,167.580002,169.149994,166.860001,168.919998,163.188156,3872000
2022-09-21,169.880005,172.029999,168.339996,168.440002,162.724457,5134500
2022-09-22,168.399994,169.889999,168.050003,168.600006,162.879028,4290600
2022-09-23,168.389999,168.750000,166.529999,168.520004,162.801727,4565100
2022-09-26,168.330002,170.009995,167.529999,168.449997,162.734116,5326400
2022-09-27,168.240005,170.000000,165.240005,166.009995,160.376892,5400700
2022-09-28,166.910004,169.619995,165.240005,168.669998,162.946655,5480900
2022-09-29,168.800003,169.139999,165.000000,166.610001,160.956543,5167700
2022-09-30,167.690002,168.240005,163.009995,163.259995,157.720230,5971900
2022-10-03,163.520004,165.690002,163.020004,165.250000,159.642700,5093400
2022-10-04,167.389999,168.729996,165.550003,167.110001,161.439590,4596800
2022-10-05,166.970001,167.089996,163.729996,166.000000,160.367249,3538600
2022-10-06,165.789993,166.020004,162.500000,162.800003,157.275818,4623400
2022-10-07,162.300003,163.009995,160.979996,161.610001,156.126190,4779200
2022-10-10,161.990005,163.039993,161.190002,161.820007,156.329086,4839200
2022-10-11,162.240005,164.270004,161.559998,162.589996,157.072937,5222600
2022-10-12,168.729996,170.699997,166.600006,169.389999,163.642227,9795300
2022-10-13,167.100006,175.039993,166.820007,174.610001,168.685089,8412700
2022-10-14,175.979996,176.259995,169.990005,170.190002,164.415085,5937900
2022-10-17,172.270004,173.589996,171.070007,172.729996,166.868881,6401800
2022-10-18,174.820007,176.910004,173.410004,175.059998,169.119812,4547400
2022-10-19,174.820007,175.839996,172.330002,173.360001,167.477509,5200200
2022-10-20,174.199997,174.360001,171.110001,171.460007,165.641983,4314000
2022-10-21,171.199997,173.690002,170.580002,173.059998,167.187668,5071500
2022-10-24,174.809998,177.979996,174.669998,177.679993,171.650909,5316500
2022-10-25,178.119995,178.869995,176.610001,178.270004,172.220901,5220000
2022-10-26,179.259995,180.899994,178.320007,179.070007,172.993759,5136000
2022-10-27,180.369995,180.929993,178.570007,178.880005,172.810181,5424100
2022-10-28,179.699997,182.929993,179.479996,182.229996,176.046524,6715300
2022-10-31,181.179993,182.979996,180.539993,181.580002,175.418579,4877200
2022-11-01,180.940002,182.809998,179.889999,180.759995,174.626389,4084500
2022-11-02,180.779999,183.580002,178.169998,178.240005,172.191910,4970600
2022-11-03,176.779999,178.899994,176.529999,177.779999,171.747528,3753800
2022-11-04,177.919998,179.789993,176.529999,178.779999,172.713608,3922400
2022-11-07,179.520004,180.619995,178.830002,180.210007,174.095078,3246100
2022-11-08,180.440002,182.110001,178.800003,180.710007,174.578094,3724700
2022-11-09,179.949997,181.070007,178.399994,178.550003,172.491394,4723600
2022-11-10,182.649994,182.919998,178.559998,181.699997,175.534500,6704100
2022-11-11,181.130005,181.690002,175.440002,178.050003,172.008347,7390500
2022-11-14,178.669998,179.179993,176.500000,176.729996,170.733139,5633000
2022-11-15,178.039993,178.699997,175.419998,177.190002,171.177551,5153600
2022-11-16,178.300003,179.630005,177.720001,178.330002,172.278870,4701100
2022-11-17,177.490005,180.160004,177.429993,180.029999,173.921173,3920300
2022-11-18,180.210007,181.839996,180.020004,181.330002,175.177063,4498100
2022-11-21,182.270004,185.130005,182.089996,184.820007,178.548630,4397600
2022-11-22,185.809998,186.619995,184.369995,184.839996,178.567963,4109600
2022-11-23,185.000000,186.080002,184.500000,185.080002,178.799805,2511000
2022-11-25,184.580002,185.000000,183.940002,184.110001,177.862732,1837000
2022-11-28,184.399994,185.490005,183.509995,183.889999,177.650192,6411400
2022-11-29,183.300003,183.419998,181.020004,182.589996,176.394302,4375400
2022-11-30,181.899994,185.699997,180.240005,185.509995,179.215225,7915600
2022-12-01,185.479996,186.330002,184.160004,185.899994,180.712250,4683300
2022-12-02,184.000000,186.309998,183.839996,185.690002,180.508102,3547700
2022-12-05,183.429993,183.940002,182.320007,183.119995,178.009827,4083200
2022-12-06,183.750000,184.289993,180.699997,181.630005,176.561417,5835100
2022-12-07,181.809998,182.449997,180.690002,182.179993,177.096039,4241700
2022-12-08,181.809998,183.979996,181.259995,183.779999,178.651413,3800800
2022-12-09,184.210007,184.210007,183.050003,183.100006,177.990387,3116100
2022-12-12,184.179993,184.179993,182.360001,183.970001,178.836105,4691400
2022-12-13,186.479996,186.839996,182.940002,183.869995,178.738892,5634900
2022-12-14,184.070007,185.880005,182.130005,183.360001,178.243134,5392500
2022-12-15,181.979996,182.710007,178.389999,180.250000,175.219910,6127800
2022-12-16,180.080002,181.190002,178.479996,180.339996,175.307388,15708100
2022-12-19,180.860001,183.470001,180.350006,181.339996,176.279480,4447800
2022-12-20,181.820007,182.250000,180.639999,181.229996,176.172562,3249000
2022-12-21,181.550003,183.679993,181.399994,182.500000,177.407135,4236900
2022-12-22,181.860001,182.050003,178.919998,181.089996,176.036469,4304700
2022-12-23,180.910004,182.550003,180.449997,182.259995,177.173828,2197800
2022-12-27,183.279999,183.610001,182.270004,183.070007,177.961227,3045000
2022-12-28,184.100006,184.539993,181.639999,181.750000,176.678070,2694300
2022-12-29,181.919998,182.860001,181.889999,181.979996,176.901627,2549200
2022-12-30,181.380005,181.960007,179.289993,180.660004,175.618484,3136200
2023-01-03,180.589996,180.750000,176.570007,179.410004,174.403351,5137400
2023-01-04,179.410004,180.539993,177.550003,178.970001,173.975647,4771300
2023-01-05,177.960007,178.770004,176.860001,177.100006,172.157822,3647100
2023-01-06,178.809998,181.830002,178.800003,181.100006,176.046219,3713200
2023-01-09,180.440002,182.770004,178.809998,179.330002,174.325592,3319200
2023-01-10,178.789993,179.529999,177.089996,177.850006,172.886887,3817300
2023-01-11,179.389999,179.710007,175.679993,178.050003,173.081314,4369900
2023-01-12,177.660004,178.369995,175.320007,175.779999,170.874649,4246600
2023-01-13,175.399994,175.729996,174.169998,175.240005,170.349731,4720400
2023-01-17,176.149994,177.550003,175.490005,176.059998,171.146851,5032600
2023-01-18,175.240005,175.740005,171.330002,171.619995,166.830750,5032600
2023-01-19,171.279999,172.169998,169.479996,169.630005,164.896286,4720400
2023-01-20,168.949997,169.889999,167.460007,169.880005,165.139297,5779100
2023-01-23,170.009995,170.759995,168.720001,169.119995,164.400497,5440400
2023-01-24,169.610001,170.869995,168.449997,170.690002,165.926712,4125600
2023-01-25,170.339996,171.979996,169.339996,171.929993,167.132095,3852800
2023-01-26,171.639999,171.669998,170.039993,170.220001,165.469818,4558400
2023-01-27,169.770004,170.229996,168.580002,169.619995,164.886551,5451400
2023-01-30,169.779999,171.460007,169.139999,169.479996,164.750458,5191500
2023-01-31,170.199997,171.070007,169.320007,171.020004,166.247498,4665500
2023-02-01,170.880005,172.320007,169.509995,171.559998,166.772400,4147700
2023-02-02,169.460007,170.559998,168.509995,169.970001,165.226791,5653800
2023-02-03,170.960007,171.289993,167.050003,169.119995,164.400497,5308200
2023-02-06,169.740005,172.380005,169.589996,171.820007,167.025177,5640000
2023-02-07,170.289993,172.029999,169.259995,171.559998,166.772400,6044700
2023-02-08,171.000000,171.330002,170.240005,171.160004,166.383575,5687300
2023-02-09,175.320007,176.490005,172.039993,172.779999,167.958389,9619400
2023-02-10,173.119995,176.589996,172.649994,176.199997,171.282944,6176000
2023-02-13,176.259995,178.229996,176.039993,177.770004,172.809143,5205100
2023-02-14,177.100006,177.250000,174.789993,175.770004,170.864929,5203000
2023-02-15,175.000000,176.050003,174.589996,176.009995,171.098236,4125500
2023-02-16,174.740005,176.899994,174.539993,175.509995,170.612198,4973200
2023-02-17,175.160004,176.419998,174.830002,176.279999,171.360703,3952100
2023-02-21,175.580002,177.410004,174.669998,176.179993,171.263474,5797300
2023-02-22,176.720001,177.429993,175.770004,176.119995,171.205154,5299500
2023-02-23,176.660004,176.990005,174.990005,176.309998,171.389877,3801400
2023-02-24,175.460007,176.330002,174.289993,175.960007,171.049637,2959100
2023-02-27,176.970001,177.250000,175.649994,175.910004,171.001053,3208500
2023-02-28,174.880005,175.059998,173.199997,173.529999,168.687454,4317100
2023-03-01,172.320007,172.460007,169.119995,171.330002,166.548843,5359100
2023-03-02,170.509995,173.759995,169.779999,173.320007,169.621857,4476300
2023-03-03,173.000000,173.449997,171.330002,173.149994,169.455460,3627100
2023-03-06,172.220001,173.660004,172.220001,173.500000,169.797989,3611400
2023-03-07,173.669998,174.259995,171.869995,172.639999,168.956345,4094900
2023-03-08,172.679993,173.360001,171.779999,173.110001,169.416321,2920200
2023-03-09,173.619995,174.360001,171.199997,171.800003,168.134277,4042100
2023-03-10,172.529999,174.240005,170.960007,172.029999,168.359375,4129900
2023-03-13,172.759995,177.229996,172.610001,173.710007,170.003525,8265100
2023-03-14,172.490005,173.809998,171.570007,173.529999,169.827362,6480800
2023-03-15,173.529999,176.660004,173.190002,176.630005,172.861221,7099800
2023-03-16,176.610001,177.000000,175.320007,176.509995,172.743774,4734400
2023-03-17,176.509995,176.690002,174.229996,175.130005,171.393219,8854600
2023-03-20,176.500000,177.679993,175.509995,177.589996,173.800735,4367000
2023-03-21,177.660004,178.169998,176.279999,178.009995,174.211777,3812000
2023-03-22,177.839996,179.369995,176.419998,176.509995,172.743774,4380800
2023-03-23,176.059998,177.220001,175.020004,175.649994,171.902115,4655600
2023-03-24,176.529999,179.339996,176.389999,179.089996,175.268723,3713800
2023-03-27,179.580002,180.649994,179.309998,179.490005,175.660202,4078600
2023-03-28,179.330002,180.460007,179.330002,179.429993,175.601456,2850000
2023-03-29,180.649994,180.910004,179.990005,180.669998,176.815018,4496000
2023-03-30,181.000000,181.330002,180.080002,180.830002,176.971603,2743000
2023-03-31,182.160004,182.490005,181.320007,182.300003,178.410248,4479800
2023-04-03,181.899994,182.759995,180.399994,182.500000,178.605972,3902300
2023-04-04,182.179993,183.360001,181.100006,181.850006,177.969849,3306400
2023-04-05,183.250000,184.960007,183.059998,183.639999,179.721634,3826300
2023-04-06,183.300003,184.740005,183.100006,184.360001,180.426300,3389700
2023-04-10,183.830002,183.899994,181.690002,183.199997,179.291031,2408100
2023-04-11,183.419998,183.880005,182.759995,182.919998,179.017014,3586700
2023-04-12,182.690002,183.779999,182.250000,182.559998,178.664688,3620900
2023-04-13,182.619995,184.610001,182.110001,184.380005,180.445862,4303600
2023-04-14,183.339996,184.020004,182.919998,183.509995,179.594406,2572900
2023-04-17,184.190002,184.750000,183.479996,184.449997,180.514343,3224400
2023-04-18,184.770004,185.220001,183.740005,184.830002,180.886246,2438600
2023-04-19,185.240005,185.320007,184.259995,184.720001,180.778595,2209900
2023-04-20,184.839996,186.039993,184.199997,185.330002,181.375580,3868200
2023-04-21,185.990005,186.380005,185.130005,185.410004,181.453873,3781800
2023-04-24,186.500000,186.570007,185.020004,185.500000,181.541962,3540200
2023-04-25,186.559998,190.179993,186.240005,189.710007,185.662140,6231600
2023-04-26,188.479996,189.419998,187.869995,188.539993,184.517090,4481700
2023-04-27,188.179993,189.949997,187.509995,189.690002,185.642548,4574500
2023-04-28,189.899994,191.619995,189.639999,190.889999,186.816956,4607500
2023-05-01,190.449997,192.330002,190.279999,191.679993,187.590088,3137800
2023-05-02,191.360001,192.500000,189.750000,192.250000,188.147919,3712200
2023-05-03,192.580002,193.250000,191.779999,192.179993,188.079407,3389600
2023-05-04,193.080002,193.949997,192.160004,193.380005,189.253815,4267600
2023-05-05,192.820007,194.479996,192.389999,194.270004,190.124817,4146500
2023-05-08,193.399994,194.000000,192.649994,193.350006,189.224472,2249900
2023-05-09,193.860001,194.669998,192.710007,194.139999,189.997604,3087600
2023-05-10,194.110001,195.580002,192.669998,194.270004,190.124817,4352900
2023-05-11,194.279999,195.520004,193.000000,195.339996,191.171997,3690200
2023-05-12,195.339996,196.220001,194.949997,196.119995,191.935364,2739800
2023-05-15,196.570007,196.880005,194.000000,194.270004,190.124817,2946400
2023-05-16,194.479996,194.479996,192.539993,193.429993,189.302750,5803100
2023-05-17,193.309998,193.589996,190.839996,192.059998,187.961975,4878800
2023-05-18,191.320007,191.710007,190.410004,191.559998,187.472656,3709400
2023-05-19,192.460007,192.860001,191.100006,191.839996,187.746674,3883000
2023-05-22,191.190002,191.389999,186.410004,186.639999,182.657639,5787000
2023-05-23,186.490005,186.630005,184.589996,186.070007,182.099792,6382300
2023-05-24,186.270004,186.740005,184.369995,184.889999,180.944977,3721000
2023-05-25,182.699997,184.220001,181.949997,183.800003,179.878220,4712700
2023-05-26,183.710007,184.250000,182.399994,183.580002,179.662933,4449300
2023-05-30,182.059998,183.089996,180.699997,181.610001,177.734970,4331800
2023-05-31,182.860001,184.619995,181.460007,182.350006,178.459167,20414600
2023-06-01,182.419998,182.690002,180.800003,182.190002,179.548141,5277400
2023-06-02,182.020004,184.289993,181.699997,184.059998,181.391022,4288300
2023-06-05,183.850006,186.169998,183.610001,184.190002,181.519135,4311700
2023-06-06,184.979996,185.119995,180.429993,181.559998,178.927277,3975600
2023-06-07,180.710007,181.740005,179.699997,180.110001,177.498306,5162700
2023-06-08,179.699997,182.300003,179.330002,182.100006,179.459457,4036100
2023-06-09,181.710007,182.830002,181.000000,182.350006,179.705826,3200100
2023-06-12,182.490005,182.729996,180.690002,181.899994,179.262344,4207100
2023-06-13,182.130005,182.190002,181.080002,181.539993,178.907562,2838700
2023-06-14,182.000000,183.649994,181.440002,183.169998,180.513931,3559300
2023-06-15,184.259995,186.169998,183.520004,185.710007,183.017105,4326100
2023-06-16,186.139999,187.589996,185.699997,186.039993,183.342300,8925100
2023-06-20,186.539993,187.869995,185.240005,185.309998,182.622910,4154800
2023-06-21,185.720001,186.880005,184.190002,185.429993,182.741165,3832400
2023-06-22,186.729996,187.580002,185.869995,187.350006,184.633331,3185800
2023-06-23,188.000000,188.000000,185.949997,186.070007,183.371887,7592600
2023-06-26,186.160004,186.429993,184.119995,184.889999,182.209000,3706100
2023-06-27,184.669998,186.610001,183.960007,186.220001,183.519714,5763000
2023-06-28,186.250000,186.740005,183.380005,183.699997,181.036255,5193900
2023-06-29,183.250000,183.889999,181.389999,183.880005,181.213638,5770400
2023-06-30,184.039993,185.520004,183.880005,185.220001,182.534210,7635100
2023-07-03,184.300003,185.639999,183.470001,185.600006,182.908707,2389000
2023-07-05,185.000000,186.690002,184.970001,186.580002,183.874481,5277100
2023-07-06,185.809998,186.750000,184.889999,186.600006,183.894196,5592100
2023-07-07,185.820007,185.880005,183.029999,183.080002,180.425247,6309900
2023-07-10,184.070007,185.910004,183.779999,184.300003,181.627548,5508800
2023-07-11,184.380005,184.729996,182.419998,183.979996,181.312195,3915200
2023-07-12,183.979996,184.610001,182.979996,183.169998,180.513931,6080100
2023-07-13,185.800003,188.059998,183.259995,187.529999,184.810699,8223100
2023-07-14,187.860001,188.630005,187.089996,188.210007,185.480850,4467000
2023-07-17,186.339996,187.009995,185.419998,185.630005,182.938263,5637400
2023-07-18,185.440002,186.820007,183.820007,184.449997,181.775360,5684100
2023-07-19,185.000000,186.600006,184.419998,186.259995,183.559128,4140800
2023-07-20,187.500000,189.990005,186.809998,189.300003,186.555054,5056500
2023-07-21,190.110001,191.470001,189.300003,190.160004,187.402573,15021400
2023-07-24,190.589996,191.429993,190.139999,190.919998,188.151550,4225800
2023-07-25,190.410004,192.009995,190.059998,191.360001,188.585175,3521600
2023-07-26,191.119995,192.380005,190.059998,191.600006,188.821701,3898900
2023-07-27,192.000000,192.289993,188.399994,188.529999,185.796204,4141800
2023-07-28,190.139999,191.369995,189.789993,190.309998,187.550385,5602300
2023-07-31,189.449997,189.589996,186.850006,187.460007,184.741730,5687700
2023-08-01,187.490005,188.600006,186.399994,186.820007,184.111008,2853900
2023-08-02,186.589996,189.970001,186.399994,188.309998,185.579391,4285900
2023-08-03,188.169998,189.220001,186.970001,187.119995,184.406647,2857400
2023-08-04,187.119995,188.009995,184.350006,184.600006,181.923203,4650400
2023-08-07,185.279999,187.210007,185.100006,186.889999,184.179993,3323400
2023-08-08,187.199997,187.479996,184.029999,184.440002,181.765518,5017900
2023-08-09,183.880005,185.000000,182.630005,183.979996,181.312195,4413100
2023-08-10,184.220001,185.589996,183.529999,183.750000,181.085526,3727200
