Date,Open,High,Low,Close,Adj Close,Volume
2019-05-14,77.160004,79.360001,77.000000,78.440002,63.698948,6365200
2019-05-15,78.510002,79.150002,77.480003,78.779999,63.975067,4795700
2019-05-16,78.980003,80.750000,78.709999,79.500000,64.559761,5404700
2019-05-17,78.529999,80.080002,78.019997,79.459999,64.527260,4756400
2019-05-20,79.019997,80.389999,78.910004,79.820000,64.819611,4395500
2019-05-21,80.330002,81.500000,80.320000,80.879997,65.680389,4841900
2019-05-22,80.510002,81.750000,79.879997,81.589996,66.256989,4219500
2019-05-23,80.389999,81.629997,80.320000,81.150002,65.899666,3299100
2019-05-24,81.089996,81.099998,79.870003,80.059998,65.014519,3872700
2019-05-28,80.000000,80.099998,77.919998,78.029999,63.366009,6557800
2019-05-29,77.570000,78.279999,77.099998,78.059998,63.390358,4182200
2019-05-30,78.519997,78.589996,77.129997,77.610001,63.024925,3533100
2019-05-31,77.309998,77.570000,76.400002,76.709999,62.294048,4003200
2019-06-03,76.629997,76.839996,73.809998,75.699997,61.473869,8434400
2019-06-04,76.139999,77.440002,75.900002,76.750000,62.326553,6447100
2019-06-05,77.410004,78.169998,76.660004,77.059998,62.578281,3804400
2019-06-06,77.160004,77.720001,76.860001,77.070000,62.586407,4032800
2019-06-07,77.489998,78.379997,77.080002,77.430000,62.878750,4829100
2019-06-10,77.459999,77.750000,76.599998,76.949997,62.488964,3969400
2019-06-11,77.489998,78.900002,77.489998,78.169998,63.479702,4210200
2019-06-12,78.250000,79.250000,78.180000,78.570000,63.804527,4165700
2019-06-13,78.930000,79.199997,78.300003,78.949997,64.113098,2924900
2019-06-14,78.949997,79.339996,78.209999,78.690002,63.901958,4075900
2019-06-17,78.400002,79.050003,78.400002,78.650002,63.869503,3083200
2019-06-18,78.879997,79.199997,77.010002,78.250000,63.544659,5433500
2019-06-19,78.400002,78.480003,77.290001,77.610001,63.024925,6147300
2019-06-20,78.239998,79.169998,78.080002,78.339996,63.617737,5347000
2019-06-21,78.150002,79.080002,76.430000,78.779999,63.975067,10516900
2019-06-24,78.410004,79.309998,77.849998,78.449997,63.707073,5182700
2019-06-25,70.470001,70.669998,65.059998,65.699997,53.353142,90131800
2019-06-26,67.239998,68.410004,66.800003,68.000000,55.220921,42093800
2019-06-27,68.160004,70.599998,68.099998,70.000000,56.845055,22129200
2019-06-28,70.580002,72.739998,70.330002,72.720001,59.053894,21381500
2019-07-01,73.500000,73.849998,72.279999,73.400002,59.606113,18010900
2019-07-02,73.199997,74.250000,72.320000,74.230003,60.280132,12862200
2019-07-03,74.349998,74.970001,73.779999,74.959999,60.872936,7434100
2019-07-05,74.650002,74.790001,72.610001,72.989998,59.273163,10854900
2019-07-08,72.519997,73.000000,70.879997,71.220001,57.835800,13487400
2019-07-09,71.180000,72.449997,70.889999,71.239998,57.852032,11832500
2019-07-10,71.580002,71.739998,70.959999,71.650002,58.184978,9170400
2019-07-11,72.300003,72.400002,69.849998,71.239998,57.852032,13001000
2019-07-12,70.300003,70.300003,68.540001,70.279999,57.942722,12903000
2019-07-15,70.309998,71.019997,69.699997,70.269997,57.934479,10253300
2019-07-16,70.150002,70.300003,69.129997,69.160004,57.019333,10141600
2019-07-17,69.330002,69.860001,68.309998,68.320000,56.326786,12205000
2019-07-18,68.570000,68.949997,68.000000,68.250000,56.269081,8573300
2019-07-19,68.139999,68.820000,68.099998,68.540001,56.508167,9806900
2019-07-22,68.500000,68.750000,67.839996,68.000000,56.062962,9961800
2019-07-23,68.000000,68.440002,67.599998,67.730003,55.840366,8025300
2019-07-24,67.769997,67.889999,66.760002,67.459999,55.617756,12595300
2019-07-25,67.459999,67.870003,66.500000,66.660004,54.958187,12403500
2019-07-26,67.639999,69.139999,67.370003,67.760002,55.865097,12259300
2019-07-29,67.870003,68.410004,66.879997,67.180000,55.386909,10117300
2019-07-30,66.919998,67.529999,66.260002,67.180000,55.386909,8143700
2019-07-31,66.910004,67.379997,65.629997,66.620003,54.925217,11300000
2019-08-01,66.930000,67.199997,65.110001,65.800003,54.249157,13106700
2019-08-02,65.500000,65.790001,65.029999,65.349998,53.878159,9653900
2019-08-05,64.980003,66.120003,64.540001,65.230003,53.779224,11618800
2019-08-06,65.269997,65.839996,64.290001,64.769997,53.399975,10248700
2019-08-07,64.379997,64.900002,63.310001,64.459999,53.144386,10532100
2019-08-08,64.790001,65.449997,64.330002,65.449997,53.960590,7427400
2019-08-09,65.370003,66.870003,64.290001,65.580002,54.067787,10893500
2019-08-12,65.239998,65.480003,64.080002,64.529999,53.202110,5258900
2019-08-13,64.860001,65.930000,64.639999,65.010002,53.597836,7082500
2019-08-14,64.500000,64.989998,63.500000,63.500000,52.352909,9373300
2019-08-15,64.120003,64.239998,62.660000,62.980000,51.924191,9195700
2019-08-16,63.509998,64.809998,63.070000,64.430000,53.119652,8348100
2019-08-19,65.040001,66.879997,64.970001,66.559998,54.875740,9826300
2019-08-20,67.379997,68.459999,66.330002,66.410004,54.752087,12037900
2019-08-21,67.339996,67.919998,66.599998,67.540001,55.683704,7615700
2019-08-22,67.870003,68.029999,66.809998,67.519997,55.667225,6495700
2019-08-23,67.279999,67.790001,65.480003,65.970001,54.389317,8904700
2019-08-26,66.430000,66.930000,66.080002,66.459999,54.793304,4841100
2019-08-27,66.669998,66.980003,65.489998,65.669998,54.141983,7591200
2019-08-28,65.570000,66.379997,65.400002,66.070000,54.471767,6872800
2019-08-29,66.730003,67.029999,65.959999,66.220001,54.595428,6011900
2019-08-30,66.400002,66.430000,65.489998,65.739998,54.199696,6415100
2019-09-03,65.779999,65.800003,64.930000,65.400002,53.919384,7915700
2019-09-04,65.669998,66.419998,64.440002,66.379997,54.727348,9618300
2019-09-05,66.639999,67.300003,66.430000,67.029999,55.263241,5602400
2019-09-06,67.260002,68.120003,67.000000,67.620003,55.749664,7502500
2019-09-09,67.959999,68.000000,66.309998,66.699997,54.991169,10310900
2019-09-10,66.070000,68.180000,65.650002,68.180000,56.211376,12155700
2019-09-11,68.379997,69.739998,68.059998,69.489998,57.291409,8369100
2019-09-12,70.760002,71.169998,70.190002,70.830002,58.396168,9560100
2019-09-13,71.150002,71.510002,70.480003,70.510002,58.132347,8135600
2019-09-16,70.370003,70.959999,69.720001,70.580002,58.190067,5992000
2019-09-17,70.510002,72.089996,70.360001,71.599998,59.030994,9013500
2019-09-18,71.680000,71.820000,70.809998,71.269997,58.758938,6252600
2019-09-19,71.400002,71.910004,71.209999,71.669998,59.088699,5541200
2019-09-20,72.000000,73.000000,72.000000,72.389999,59.682320,12968700
2019-09-23,72.330002,73.779999,72.050003,72.930000,60.127529,8092300
2019-09-24,73.830002,73.830002,72.169998,72.949997,60.144009,8223800
2019-09-25,72.879997,73.239998,72.019997,72.089996,59.434986,5922700
2019-09-26,72.949997,74.459999,72.620003,74.029999,61.034420,10324100
2019-09-27,74.209999,75.139999,73.919998,74.849998,61.710487,7677300
2019-09-30,74.949997,76.440002,74.949997,75.720001,62.427757,8315100
2019-10-01,75.889999,76.029999,72.940002,73.230003,60.374863,10910800
2019-10-02,72.889999,73.000000,71.570000,72.129997,59.467957,8380500
2019-10-03,72.059998,73.940002,72.040001,73.849998,60.886024,6228500
2019-10-04,74.220001,75.059998,73.949997,74.660004,61.553841,7007500
2019-10-07,74.720001,75.269997,74.080002,74.330002,61.281776,5163500
2019-10-08,73.879997,74.750000,73.419998,73.529999,60.622196,6121500
2019-10-09,74.070000,74.620003,73.250000,73.300003,60.432571,5851000
2019-10-10,73.220001,74.629997,73.199997,74.449997,61.380699,7329400
2019-10-11,73.970001,74.339996,73.570000,73.629997,61.589806,7164900
2019-10-14,73.650002,74.169998,73.389999,73.760002,61.698578,5040900
2019-10-15,74.199997,74.980003,73.800003,74.500000,62.317554,6028300
2019-10-16,74.379997,74.980003,74.339996,74.750000,62.526669,8288300
2019-10-17,74.989998,76.180000,74.650002,75.139999,62.852890,6811300
2019-10-18,75.239998,77.169998,75.209999,76.459999,63.957043,9480200
2019-10-21,76.879997,77.849998,75.849998,77.300003,64.659698,7839100
2019-10-22,78.050003,78.660004,77.750000,77.870003,65.136490,6062000
2019-10-23,77.790001,78.019997,77.190002,77.750000,65.036102,6136700
2019-10-24,77.839996,77.889999,76.250000,76.800003,64.241463,5699300
2019-10-25,76.389999,76.790001,76.220001,76.529999,64.015602,5497000
2019-10-28,76.669998,78.379997,76.489998,78.330002,65.521248,7146400
2019-10-29,78.110001,78.739998,77.589996,78.470001,65.638390,6391500
2019-10-30,78.510002,79.790001,78.010002,79.660004,66.633774,7222500
2019-10-31,79.709999,79.739998,78.739998,79.550003,66.541771,10009400
2019-11-01,80.029999,82.180000,79.129997,81.750000,68.382019,13356300
2019-11-04,82.949997,83.320000,82.139999,82.989998,69.419235,9127900
2019-11-05,83.169998,83.400002,81.470001,81.839996,68.457306,7475600
2019-11-06,81.769997,82.250000,80.349998,82.080002,68.658043,9303600
2019-11-07,82.209999,82.589996,81.080002,82.010002,68.599503,6561500
2019-11-08,82.099998,85.459999,82.089996,85.209999,71.276222,11364100
2019-11-11,84.949997,85.680000,83.900002,85.660004,71.652649,8726300
2019-11-12,85.599998,88.279999,85.550003,86.440002,72.305084,12165900
2019-11-13,85.739998,87.269997,85.330002,86.660004,72.489113,5798800
2019-11-14,86.480003,87.750000,85.930000,87.629997,73.300499,5425600
2019-11-15,88.099998,89.190002,87.260002,88.629997,74.136971,8036700
2019-11-18,88.339996,89.410004,88.320000,88.730003,74.220619,5772300
2019-11-19,89.260002,90.410004,88.910004,89.019997,74.463211,7504800
2019-11-20,88.720001,88.720001,86.540001,87.199997,72.940811,10933000
2019-11-21,86.790001,86.870003,85.550003,86.519997,72.372009,9614100
2019-11-22,86.639999,86.790001,85.309998,86.050003,71.978882,7784700
2019-11-25,86.849998,87.879997,86.059998,87.760002,73.409241,9522100
2019-11-26,88.150002,88.190002,86.930000,87.720001,73.375778,6431400
2019-11-27,87.860001,88.809998,87.610001,88.330002,73.886032,4711800
2019-11-29,88.000000,88.089996,87.220001,87.730003,73.384148,3042800
2019-12-02,87.839996,88.029999,87.000000,87.029999,72.798630,6526400
2019-12-03,85.959999,86.480003,85.589996,85.949997,71.895218,10054500
2019-12-04,86.180000,87.550003,86.120003,87.199997,72.940811,6174600
2019-12-05,87.250000,87.250000,86.260002,86.720001,72.539307,6072100
2019-12-06,87.209999,87.709999,86.779999,86.980003,72.756798,6044600
2019-12-09,87.220001,87.720001,86.379997,86.440002,72.305084,5582700
2019-12-10,86.919998,86.949997,86.209999,86.559998,72.405464,7816000
2019-12-11,86.699997,87.260002,86.230003,86.699997,72.522568,7326400
2019-12-12,86.760002,88.940002,86.750000,88.730003,74.220619,6260500
2019-12-13,88.779999,89.089996,87.330002,87.839996,73.476151,5975200
2019-12-16,88.379997,90.120003,88.260002,89.430000,74.806160,6723300
2019-12-17,90.000000,90.169998,89.070000,90.080002,75.349869,8750000
2019-12-18,90.050003,90.180000,89.019997,89.330002,74.722496,6490100
2019-12-19,89.680000,89.680000,88.559998,88.769997,74.254082,5447000
2019-12-20,90.400002,91.989998,89.150002,89.290001,74.689064,19134800
2019-12-23,89.529999,90.470001,89.330002,90.250000,75.492081,5907200
2019-12-24,90.400002,90.400002,89.430000,89.849998,75.157486,1798800
2019-12-26,90.199997,90.720001,89.449997,89.830002,75.140739,4066700
2019-12-27,89.980003,90.279999,88.830002,89.199997,74.613777,4087800
2019-12-30,89.220001,89.730003,88.160004,88.519997,74.044960,7014800
2019-12-31,88.209999,88.599998,87.879997,88.540001,74.061699,4702100
2020-01-02,89.080002,89.570000,88.510002,89.550003,74.906548,5639200
2020-01-03,88.169998,89.389999,87.900002,88.699997,74.195518,5988500
2020-01-06,88.220001,89.620003,87.980003,89.400002,74.781052,6786600
2020-01-07,88.930000,89.540001,88.260002,88.889999,74.354454,7242500
2020-01-08,89.150002,90.059998,88.870003,89.519997,74.881439,7696800
2020-01-09,90.010002,90.230003,89.050003,90.209999,75.458618,7518000
2020-01-10,90.230003,90.290001,88.830002,89.059998,74.496658,8581400
2020-01-13,89.500000,89.500000,87.919998,88.519997,74.044960,9292200
2020-01-14,87.099998,88.440002,86.769997,88.199997,74.774040,8876900
2020-01-15,88.180000,89.879997,88.180000,89.260002,75.672714,8490100
2020-01-16,89.309998,89.800003,88.919998,89.260002,75.672714,7073200
2020-01-17,89.129997,89.269997,87.790001,88.000000,74.604515,10122300
2020-01-21,87.680000,88.529999,87.570000,87.989998,74.596031,13552000
2020-01-22,88.029999,88.169998,87.150002,87.209999,73.934753,6438900
2020-01-23,87.050003,87.070000,84.989998,85.269997,72.290062,12266800
2020-01-24,85.430000,85.480003,82.760002,83.540001,70.823402,13215400
2020-01-27,85.050003,85.930000,84.000000,84.019997,71.230347,13832000
2020-01-28,84.989998,84.989998,83.639999,83.769997,71.018379,8614400
2020-01-29,83.800003,84.000000,83.129997,83.199997,70.535164,5703200
2020-01-30,82.580002,82.790001,81.180000,81.779999,69.331322,10870000
2020-01-31,81.540001,81.720001,80.410004,81.019997,68.687004,13870100
2020-02-03,81.309998,82.599998,80.919998,82.300003,69.772163,10143700
2020-02-04,83.589996,84.709999,83.589996,84.360001,71.518593,8251500
2020-02-05,85.059998,87.139999,84.879997,86.629997,73.443031,10020600
2020-02-06,87.889999,87.959999,86.220001,87.180000,73.909317,7769700
2020-02-07,89.739998,92.980003,88.879997,92.290001,78.241463,19090300
2020-02-10,92.360001,95.500000,92.110001,94.750000,80.327011,13998300
2020-02-11,95.260002,97.080002,95.010002,96.000000,81.386719,10682800
2020-02-12,95.980003,97.860001,95.709999,97.790001,82.904251,10591000
2020-02-13,96.849998,97.360001,95.230003,95.349998,80.835678,10613000
2020-02-14,95.230003,95.300003,93.769997,94.050003,79.733582,11175800
2020-02-18,93.669998,94.500000,93.260002,93.610001,79.360542,9406300
2020-02-19,93.769997,94.790001,93.019997,94.139999,79.809868,6349100
2020-02-20,93.930000,94.389999,92.589996,94.230003,79.886169,5446200
2020-02-21,93.959999,95.519997,93.379997,94.959999,80.505035,6676000
2020-02-24,92.169998,93.870003,92.150002,93.139999,78.962067,10705100
2020-02-25,93.320000,93.459999,88.110001,89.180000,75.604866,11366400
2020-02-26,88.620003,91.180000,88.190002,88.410004,74.952087,9786900
2020-02-27,86.190002,89.449997,84.199997,85.419998,72.417221,14184100
2020-02-28,82.790001,85.709999,81.580002,85.709999,72.663086,18450000
2020-03-02,86.000000,88.779999,83.550003,88.690002,75.189461,12171100
2020-03-03,89.440002,90.900002,85.660004,87.570000,74.239960,12660900
2020-03-04,89.269997,91.860001,88.949997,91.750000,77.783661,16590400
2020-03-05,90.059998,91.709999,89.430000,90.610001,76.817200,9688400
2020-03-06,88.730003,89.760002,87.260002,88.820000,75.299675,12664600
2020-03-09,84.000000,87.339996,82.430000,85.269997,72.290062,15806200
2020-03-10,88.190002,88.220001,83.760002,87.529999,74.206032,12965800
2020-03-11,85.800003,86.639999,83.570000,84.849998,71.933990,10382200
2020-03-12,78.849998,81.290001,77.059998,78.610001,66.643867,19935700
2020-03-13,83.360001,86.320000,80.690002,85.370003,72.374832,21867700
2020-03-16,79.000000,82.180000,73.580002,74.269997,62.964489,20916000
2020-03-17,75.709999,77.709999,69.989998,73.019997,61.904778,23205000
2020-03-18,70.000000,71.389999,64.690002,71.029999,60.217690,23712800
2020-03-19,69.099998,74.849998,65.330002,71.059998,60.243134,19739900
2020-03-20,73.000000,73.000000,66.809998,68.820000,58.344112,18844500
2020-03-23,67.379997,67.750000,62.549999,64.500000,54.681705,19219000
2020-03-24,68.160004,71.820000,67.089996,67.489998,57.216560,18376300
2020-03-25,67.919998,70.680000,65.550003,67.910004,57.572628,20017300
2020-03-26,68.820000,74.309998,68.760002,73.830002,62.591476,15979400
2020-03-27,71.629997,75.059998,70.709999,72.669998,61.608040,12293300
2020-03-30,73.519997,76.239998,73.470001,75.239998,63.786850,10671600
2020-03-31,75.400002,77.919998,74.440002,76.190002,64.592247,20474400
2020-04-01,72.120003,73.989998,71.430000,73.419998,62.243881,12948000
2020-04-02,72.779999,75.500000,71.459999,75.129997,63.693581,8077800
2020-04-03,74.650002,75.440002,72.550003,73.370003,62.201496,8062700
2020-04-06,75.739998,77.260002,74.029999,75.730003,64.202271,10266500
2020-04-07,78.379997,78.580002,75.250000,75.389999,63.914009,11591700
2020-04-08,76.440002,78.980003,74.779999,78.559998,66.601463,12218500
2020-04-09,78.559998,80.080002,78.559998,79.750000,67.610321,9425900
2020-04-13,80.660004,81.330002,78.660004,80.300003,68.076599,9293500
2020-04-14,80.620003,82.849998,80.290001,82.129997,70.666466,11072700
2020-04-15,80.510002,83.040001,79.620003,81.820000,70.399750,8977300
2020-04-16,82.730003,83.720001,81.580002,81.860001,70.434158,10326900
2020-04-17,84.000000,84.790001,82.500000,83.449997,71.802231,10734800
2020-04-20,83.540001,85.330002,82.629997,83.989998,72.266853,9126300
2020-04-21,82.510002,82.970001,80.019997,80.360001,69.143524,9627500
2020-04-22,81.230003,82.449997,80.730003,81.470001,70.098587,7033300
2020-04-23,82.180000,83.830002,81.959999,82.040001,70.589035,7869600
2020-04-24,82.870003,83.669998,82.349998,83.589996,71.922684,6770700
2020-04-27,84.029999,84.919998,83.779999,84.690002,72.869156,9209700
2020-04-28,85.699997,85.970001,82.370003,82.760002,71.208542,8341000
2020-04-29,83.720001,84.750000,82.139999,83.760002,72.068962,8231700
2020-04-30,82.970001,83.260002,81.230003,82.199997,70.726707,15535800
2020-05-01,81.949997,84.230003,80.500000,82.839996,71.277374,12705300
2020-05-04,82.220001,82.839996,81.120003,81.860001,70.434158,6833000
2020-05-05,82.949997,86.480003,82.599998,85.370003,73.454231,10927000
2020-05-06,86.279999,88.150002,85.250000,85.419998,73.497253,17042600
2020-05-07,86.519997,86.839996,83.559998,84.220001,72.464767,11941800
2020-05-08,84.419998,84.660004,82.449997,83.959999,72.241035,20188100
2020-05-11,85.080002,88.459999,83.980003,87.900002,75.631111,19219800
2020-05-12,90.000000,92.230003,88.470001,90.459999,77.833809,23492300
2020-05-13,90.739998,92.239998,87.730003,88.870003,76.465729,23562600
2020-05-14,87.620003,90.480003,87.430000,89.940002,77.386383,13379500
2020-05-15,90.010002,91.150002,89.419998,90.709999,78.048897,14071200
2020-05-18,92.000000,93.660004,91.309998,91.470001,78.702827,16300200
2020-05-19,91.260002,91.650002,89.559998,91.199997,78.470505,9892500
2020-05-20,92.129997,92.540001,89.900002,91.190002,78.461899,10661500
2020-05-21,91.279999,93.129997,90.349998,93.019997,80.036469,10393200
2020-05-22,92.870003,93.010002,91.730003,92.099998,79.244873,5507000
2020-05-26,93.449997,93.570000,90.309998,90.709999,78.048897,11869800
2020-05-27,90.540001,91.000000,88.559998,89.980003,77.420792,12529500
2020-05-28,90.870003,91.190002,90.000000,90.029999,77.463814,8765900
2020-05-29,91.000000,92.889999,89.599998,92.669998,79.735321,13758800
2020-06-01,92.050003,93.059998,90.690002,90.699997,78.040268,8486500
2020-06-02,90.970001,91.699997,90.050003,91.040001,78.332848,9413300
2020-06-03,91.470001,91.500000,89.599998,90.889999,78.203773,8588400
2020-06-04,90.279999,93.480003,90.250000,93.040001,80.053680,9525700
2020-06-05,93.500000,95.540001,92.809998,93.849998,80.750603,9630100
2020-06-08,92.910004,95.010002,92.809998,94.589996,81.387329,6621400
2020-06-09,94.949997,96.660004,94.760002,96.169998,82.746803,9555900
2020-06-10,96.989998,99.349998,96.800003,96.900002,83.374916,11138300
2020-06-11,95.690002,96.889999,92.029999,92.260002,79.382553,12584800
2020-06-12,93.739998,94.739998,91.029999,92.459999,79.554626,8010100
2020-06-15,91.269997,94.029999,90.779999,93.080002,80.088089,7120200
2020-06-16,94.860001,96.199997,93.480003,96.059998,82.652153,9366100
2020-06-17,96.849998,97.099998,95.269997,95.739998,82.376816,6212200
2020-06-18,95.559998,96.449997,95.260002,96.230003,82.798424,4571600
2020-06-19,97.720001,98.199997,95.750000,96.709999,83.211418,9210900
2020-06-22,96.639999,97.300003,95.820000,97.269997,83.693268,6004300
2020-06-23,98.419998,99.099998,97.050003,97.309998,83.727692,6715600
2020-06-24,96.459999,97.160004,94.349998,95.139999,81.860580,9025100
2020-06-25,95.180000,97.070000,94.320000,96.989998,83.452354,6411700
2020-06-26,96.889999,97.029999,95.040001,96.129997,82.712395,14568400
2020-06-29,96.500000,97.330002,95.680000,96.440002,82.979111,6676400
2020-06-30,95.970001,98.879997,95.830002,98.180000,84.476257,8112500
2020-07-01,98.500000,99.660004,97.500000,99.139999,85.302261,6522900
2020-07-02,99.449997,99.989998,97.860001,98.879997,85.078537,6158800
2020-07-06,99.639999,99.800003,97.949997,99.010002,85.190414,7039000
2020-07-07,98.680000,100.690002,98.559998,99.349998,85.482948,6345600
2020-07-08,99.750000,100.570000,98.550003,99.279999,85.422707,6154400
2020-07-09,99.080002,99.779999,96.809998,97.940002,84.269760,5817300
2020-07-10,98.059998,98.330002,96.360001,96.830002,83.314674,6202500
